,customerID,Recency,Monetary,Frequency
7178,7179,485,45.72,3
7179,7180,518,5.99,1
7180,7181,518,16.36,1
7181,7182,180,159.45999999999998,5
7182,7183,518,14.37,1
7183,7184,516,34.36,1
7184,7185,518,29.33,1
7185,7186,404,88.63,3
7186,7187,216,34.26,2
7187,7188,357,47.620000000000005,3
7188,7189,518,23.76,1
7189,7190,518,5.78,1
7190,7191,518,51.96,1
7191,7192,518,6.79,1
7192,7193,57,260.83000000000004,13
7193,7194,5,48.75,3
7194,7195,518,33.52,1
7195,7196,322,100.72000000000001,3
7196,7197,208,78.1,3
7197,7198,518,28.74,1
7198,7199,197,56.3,2
7199,7200,218,26.759999999999998,2
7200,7201,518,14.79,1
7201,7202,518,13.97,1
7202,7203,11,952.7499999999999,23
7203,7204,322,23.259999999999998,2
7204,7205,335,59.239999999999995,2
7205,7206,136,42.34,2
7206,7207,518,29.99,1
7207,7208,517,83.19,1
7208,7209,463,49.98,2
7209,7210,518,15.36,1
7210,7211,518,15.76,1
7211,7212,518,23.54,1
7212,7213,26,374.14,15
7213,7214,518,36.54,1
7214,7215,83,122.64,3
7215,7216,518,31.54,1
7216,7217,453,121.13,3
7217,7218,518,11.77,1
7218,7219,518,14.96,1
7219,7220,518,14.96,1
7220,7221,518,11.77,1
7221,7222,67,171.8,9
7222,7223,518,36.5,1
7223,7224,517,52.08,1
7224,7225,469,45.28,3
7225,7226,518,10.77,1
7226,7227,405,34.95,2
7227,7228,518,115.94,1
7228,7229,98,45.24,4
7229,7230,518,24.54,1
7230,7231,518,24.99,1
7231,7232,19,339.7,7
7232,7233,304,75.61,2
7233,7234,161,23.950000000000003,2
7234,7235,518,11.77,1
7235,7236,207,98.7,3
7236,7237,518,20.74,1
7237,7238,518,10.97,1
7238,7239,518,37.74,1
7239,7240,173,30.479999999999997,2
7240,7241,27,49.04,3
7241,7242,518,38.9,1
7242,7243,518,100.32,1
7243,7244,518,14.96,1
7244,7245,518,13.97,1
7245,7246,13,1570.67,6
7246,7247,518,27.73,1
7247,7248,518,15.7,1
7248,7249,475,28.56,1
7249,7250,174,476.09999999999997,5
7250,7251,518,15.99,1
7251,7252,330,61.06,2
7252,7253,518,35.77,1
7253,7254,232,73.22999999999999,2
7254,7255,426,25.88,2
7255,7256,43,172.37,6
7256,7257,518,24.99,1
7257,7258,518,14.99,1
7258,7259,53,203.24,3
7259,7260,518,27.94,1
7260,7261,518,10.97,1
7261,7262,272,20.48,2
7262,7263,518,25.99,1
7263,7264,306,53.510000000000005,3
7264,7265,26,173.54,5
7265,7266,518,131.16,1
7266,7267,518,11.77,1
7267,7268,518,13.97,1
7268,7269,456,82.50999999999999,3
7269,7270,207,199.41,2
7270,7271,518,20.99,1
7271,7272,245,182.33999999999997,4
7272,7273,205,79.95,3
7273,7274,8,775.26,23
7274,7275,101,67.59,2
7275,7276,518,19.99,1
7276,7277,518,26.99,1
7277,7278,518,19.99,1
7278,7279,518,19.99,1
7279,7280,61,89.80000000000001,3
7280,7281,518,19.99,1
7281,7282,518,3.99,1
7282,7283,92,151.8,3
7283,7284,9,50.220000000000006,4
7284,7285,518,11.97,1
7285,7286,518,9.99,1
7286,7287,518,83.16,1
7287,7288,518,11.77,1
7288,7289,118,105.1,3
7289,7290,504,89.4,1
7290,7291,36,436.04,4
7291,7292,170,75.94999999999999,2
7292,7293,518,19.99,1
7293,7294,109,86.42,3
7294,7295,488,95.19,2
7295,7296,482,80.03,2
7296,7297,518,46.37,1
7297,7298,24,102.25,2
7298,7299,280,19.78,2
7299,7300,42,112.02,8
7300,7301,518,14.96,1
7301,7302,518,23.54,1
7302,7303,518,14.96,1
7303,7304,186,43.92,3
7304,7305,476,36.93,2
7305,7306,257,636.2500000000001,9
7306,7307,34,96.38,3
7307,7308,388,41.71,3
7308,7309,59,397.41999999999996,6
7309,7310,49,155.64000000000001,2
7310,7311,518,19.99,1
7311,7312,518,20.99,1
7312,7313,518,32.6,1
7313,7314,336,60.31,3
7314,7315,518,47.480000000000004,1
7315,7316,75,51.67999999999999,3
7316,7317,518,68.67,1
7317,7318,518,13.97,1
7318,7319,517,61.24,1
7319,7320,518,18.99,1
7320,7321,62,79.3,4
7321,7322,168,92.02000000000001,4
7322,7323,100,827.2800000000001,20
7323,7324,518,11.77,1
7324,7325,518,13.97,1
7325,7326,306,72.66,3
7326,7327,65,161.03,4
7327,7328,518,14.96,1
7328,7329,61,566.51,9
7329,7330,518,16.36,1
7330,7331,510,27.13,2
7331,7332,518,15.76,1
7332,7333,365,287.9,3
7333,7334,518,14.37,1
7334,7335,506,17.3,1
7335,7336,445,230.07999999999998,2
7336,7337,43,94.66,5
7337,7338,183,129.67,8
7338,7339,504,65.87,2
7339,7340,518,9.98,1
7340,7341,518,14.37,1
7341,7342,510,113.71000000000001,2
7342,7343,149,55.15,3
7343,7344,490,16.7,1
7344,7345,171,39.410000000000004,2
7345,7346,518,14.37,1
7346,7347,48,90.57,5
7347,7348,518,35.8,1
7348,7349,110,87.64999999999999,2
7349,7350,509,13.97,1
7350,7351,477,45.9,2
7351,7352,60,77.78,3
7352,7353,518,31.99,1
7353,7354,471,170.85,2
7354,7355,44,44.32,3
7355,7356,513,85.99,3
7356,7357,518,19.99,1
7357,7358,20,106.13,3
7358,7359,142,327.67,11
7359,7360,504,37.31,1
7360,7361,518,36.48,1
7361,7362,251,120.35,4
7362,7363,109,63.15,2
7363,7364,518,46.72,1
7364,7365,516,44.36,2
7365,7366,98,214.01,2
7366,7367,493,47.98,2
7367,7368,479,61.66,2
7368,7369,423,42.28,3
7369,7370,517,11.97,1
7370,7371,516,30.33,2
7371,7372,517,15.76,1
7372,7373,487,35.14,2
7373,7374,79,61.00000000000001,4
7374,7375,230,82.44,5
7375,7376,517,13.97,1
7376,7377,66,545.68,16
7377,7378,337,69.44,2
7378,7379,517,14.37,1
7379,7380,505,44.94,2
7380,7381,517,56.69,1
7381,7382,22,54.95,3
7382,7383,128,169.75,4
7383,7384,357,233.06,2
7384,7385,62,63.95,2
7385,7386,517,13.99,1
7386,7387,517,28.33,1
7387,7388,517,15.36,1
7388,7389,485,28.950000000000003,2
7389,7390,517,15.36,1
7390,7391,196,794.28,12
7391,7392,517,14.79,1
7392,7393,38,310.12,11
7393,7394,517,49.68,1
7394,7395,109,174.15,4
7395,7396,517,58.59,1
7396,7397,517,80.78,1
7397,7398,515,26.94,1
7398,7399,67,131.79,7
7399,7400,517,13.97,1
7400,7401,517,33.13,1
7401,7402,288,64.74,4
7402,7403,251,155.95,2
7403,7404,28,25.48,2
7404,7405,233,279.67,4
7405,7406,517,72.99,1
7406,7407,517,19.99,1
7407,7408,517,41.52,1
7408,7409,439,24.75,2
7409,7410,517,26.94,1
7410,7411,54,211.67999999999998,6
7411,7412,517,161.47,1
7412,7413,517,14.3,1
7413,7414,473,122.50999999999999,4
7414,7415,185,311.14,5
7415,7416,509,51.38,1
7416,7417,425,177.99,2
7417,7418,512,27.73,1
7418,7419,504,11.97,1
7419,7420,260,64.71,4
7420,7421,181,122.38,3
7421,7422,517,21.99,1
7422,7423,482,25.54,1
7423,7424,234,69.87,3
7424,7425,517,40.9,1
7425,7426,34,878.1099999999999,17
7426,7427,230,309.42999999999995,4
7427,7428,100,28.35,2
7428,7429,517,35.76,1
7429,7430,290,27.48,2
7430,7431,405,33.85,3
7431,7432,517,11.77,1
7432,7433,517,30.73,1
7433,7434,203,342.6600000000001,4
7434,7435,414,173.20999999999998,3
7435,7436,235,77.56,2
7436,7437,517,43.14,1
7437,7438,517,13.97,1
7438,7439,453,82.77,2
7439,7440,517,15.96,1
7440,7441,63,147.65,5
7441,7442,516,15.36,1
7442,7443,34,201.01,6
7443,7444,517,38.9,1
7444,7445,517,14.37,1
7445,7446,346,93.67,3
7446,7447,514,38.5,2
7447,7448,517,69.98,1
7448,7449,489,49.519999999999996,2
7449,7450,61,258.72,10
7450,7451,461,26.14,2
7451,7452,29,577.2099999999999,9
7452,7453,28,140.15,2
7453,7454,517,28.74,1
7454,7455,28,60.97,2
7455,7456,115,49.980000000000004,2
7456,7457,210,28.36,2
7457,7458,16,109.68,4
7458,7459,331,49.31,2
7459,7460,513,44.37,2
7460,7461,46,443.21000000000004,11
7461,7462,517,12.49,1
7462,7463,13,142.1,6
7463,7464,517,20.99,1
7464,7465,517,43.54,1
7465,7466,517,9.97,1
7466,7467,445,51.29,2
7467,7468,432,112.0,2
7468,7469,83,384.22,12
7469,7470,20,749.83,24
7470,7471,52,419.44,14
7471,7472,210,40.82,3
7472,7473,502,20.549999999999997,2
7473,7474,517,49.96,1
7474,7475,517,14.37,1
7475,7476,517,13.97,1
7476,7477,265,73.97,2
7477,7478,517,14.99,1
7478,7479,471,40.5,2
7479,7480,474,82.57000000000001,2
7480,7481,344,55.68,3
7481,7482,396,130.39,4
7482,7483,517,12.97,1
7483,7484,517,25.76,1
7484,7485,3,189.26,7
7485,7486,517,11.77,1
7486,7487,50,298.52,5
7487,7488,516,8.97,1
7488,7489,517,19.99,1
7489,7490,152,23.35,3
7490,7491,517,15.36,1
7491,7492,512,25.74,1
7492,7493,383,70.83,3
7493,7494,36,194.31,4
7494,7495,227,161.81,5
7495,7496,187,63.99,3
7496,7497,511,67.47,2
7497,7498,27,62.28,4
7498,7499,20,52.96,2
7499,7500,517,19.99,1
7500,7501,517,29.98,1
7501,7502,517,15.36,1
7502,7503,517,14.79,1
7503,7504,517,20.3,1
7504,7505,234,123.84,4
7505,7506,195,97.63000000000001,3
7506,7507,517,11.77,1
7507,7508,175,41.47,2
7508,7509,515,76.96,1
7509,7510,516,146.48,1
7510,7511,517,23.74,1
7511,7512,73,129.51,6
7512,7513,2,220.45,12
7513,7514,113,252.23,6
7514,7515,73,150.76999999999998,5
7515,7516,77,545.22,10
7516,7517,505,44.73,2
7517,7518,517,12.77,1
7518,7519,514,23.96,2
7519,7520,516,14.96,1
7520,7521,517,44.95,1
7521,7522,517,123.32,1
7522,7523,421,65.63,3
7523,7524,218,262.58,8
7524,7525,517,8.78,1
7525,7526,200,498.01,8
7526,7527,517,58.73,1
7527,7528,517,29.99,1
7528,7529,517,33.8,1
7529,7530,517,27.94,1
7530,7531,517,39.98,1
7531,7532,517,25.74,1
7532,7533,27,920.8499999999999,12
7533,7534,342,97.75999999999999,2
7534,7535,117,342.23,13
7535,7536,449,180.8,3
7536,7537,510,40.53,2
7537,7538,78,200.07000000000002,10
7538,7539,274,268.83,8
7539,7540,6,134.72,3
7540,7541,62,91.27,7
7541,7542,416,133.07999999999998,5
7542,7543,512,27.14,2
7543,7544,101,228.64,6
7544,7545,517,14.37,1
7545,7546,460,97.56,3
7546,7547,517,10.77,1
7547,7548,232,127.87999999999998,6
7548,7549,484,81.16,2
7549,7550,517,49.27,1
7550,7551,327,198.46,3
7551,7552,101,30.85,2
7552,7553,517,40.48,1
7553,7554,514,30.92,2
7554,7555,33,93.33999999999999,4
7555,7556,517,14.96,1
7556,7557,91,41.95,2
7557,7558,517,96.37,1
7558,7559,26,114.92,4
7559,7560,517,4.79,1
7560,7561,117,48.440000000000005,3
7561,7562,55,458.02000000000004,4
7562,7563,517,24.73,1
7563,7564,143,85.47,6
7564,7565,517,44.1,1
7565,7566,85,73.38,3
7566,7567,517,28.53,1
7567,7568,517,67.23,1
7568,7569,514,27.94,2
7569,7570,192,203.45000000000002,4
7570,7571,140,863.24,10
7571,7572,74,88.73000000000002,4
7572,7573,509,43.32,1
7573,7574,517,5.78,1
7574,7575,508,102.47,2
7575,7576,517,6.77,1
7576,7577,517,30.31,1
7577,7578,517,34.99,1
7578,7579,517,67.47,1
7579,7580,517,11.99,1
7580,7581,487,83.37,1
7581,7582,224,72.32,4
7582,7583,517,45.1,1
7583,7584,517,14.99,1
7584,7585,183,146.79,4
7585,7586,330,277.49,2
7586,7587,213,126.95,9
7587,7588,517,38.74,1
7588,7589,244,201.24999999999997,5
7589,7590,73,162.67000000000002,7
7590,7591,93,268.33000000000004,7
7591,7592,1,13925.980000000001,146
7592,7593,517,11.7,1
7593,7594,75,62.96,3
7594,7595,517,18.99,1
7595,7596,49,438.48,11
7596,7597,75,51.35,3
7597,7598,517,12.49,1
7598,7599,517,57.51,1
7599,7600,114,251.86,8
7600,7601,517,15.36,1
7601,7602,456,26.73,2
7602,7603,102,137.70999999999998,5
7603,7604,403,148.63,3
7604,7605,514,41.9,1
7605,7606,496,50.94,1
7606,7607,517,36.84,1
7607,7608,517,16.99,1
7608,7609,517,50.36,1
7609,7610,517,23.97,1
7610,7611,517,23.54,1
7611,7612,495,40.269999999999996,2
7612,7613,27,247.9,8
7613,7614,517,15.9,1
7614,7615,117,247.85999999999999,7
7615,7616,517,14.99,1
7616,7617,366,60.05,3
7617,7618,517,6.79,1
7618,7619,466,56.28,1
7619,7620,334,35.71,3
7620,7621,73,99.62,4
7621,7622,517,70.95,1
7622,7623,416,113.91,3
7623,7624,517,11.77,1
7624,7625,517,31.92,1
7625,7626,517,12.97,1
7626,7627,436,186.17999999999998,4
7627,7628,270,65.69,3
7628,7629,517,11.77,1
7629,7630,517,11.77,1
7630,7631,301,1084.1100000000001,7
7631,7632,517,25.99,1
7632,7633,517,14.37,1
7633,7634,450,83.41,2
7634,7635,517,11.77,1
7635,7636,517,57.09,1
7636,7637,517,22.96,1
7637,7638,517,25.77,1
7638,7639,517,14.96,1
7639,7640,517,31.07,1
7640,7641,517,12.49,1
7641,7642,517,40.1,1
7642,7643,517,70.62,1
7643,7644,0,94.00999999999999,3
7644,7645,54,32.75,3
7645,7646,205,64.33,2
7646,7647,517,26.14,1
7647,7648,517,42.44,1
7648,7649,238,534.27,8
7649,7650,517,43.99,1
7650,7651,512,12.99,1
7651,7652,515,67.45,1
7652,7653,512,92.43,2
7653,7654,517,26.74,1
7654,7655,517,45.09,1
7655,7656,45,69.66,4
7656,7657,517,11.77,1
7657,7658,2,93.35,5
7658,7659,205,27.36,2
7659,7660,517,12.97,1
7660,7661,517,27.13,1
7661,7662,517,24.98,1
7662,7663,517,56.69,1
7663,7664,517,105.67,1
7664,7665,517,6.79,1
7665,7666,253,80.88,3
7666,7667,517,69.03,1
7667,7668,517,18.78,1
7668,7669,517,12.77,1
7669,7670,114,120.60999999999999,7
7670,7671,517,32.72,1
7671,7672,26,236.67,9
7672,7673,42,38.35,3
7673,7674,375,174.66,4
7674,7675,517,30.13,1
7675,7676,479,27.740000000000002,2
7676,7677,16,168.42999999999998,6
7677,7678,517,18.99,1
7678,7679,288,34.48,2
7679,7680,517,24.74,1
7680,7681,196,233.16,6
7681,7682,54,71.09,5
7682,7683,272,70.26,2
7683,7684,49,975.1,6
7684,7685,517,46.68,1
7685,7686,517,69.04,1
7686,7687,509,35.2,1
7687,7688,170,141.82999999999998,2
7688,7689,517,14.96,1
7689,7690,319,115.67000000000002,3
7690,7691,398,326.78,6
7691,7692,501,19.54,2
7692,7693,517,14.96,1
7693,7694,517,24.94,1
7694,7695,107,64.56,4
7695,7696,517,15.36,1
7696,7697,198,302.52,8
7697,7698,460,118.55,4
7698,7699,517,67.97,1
7699,7700,516,33.67,1
7700,7701,513,13.97,1
7701,7702,516,19.56,1
7702,7703,507,39.5,2
7703,7704,516,28.34,1
7704,7705,447,52.75,2
7705,7706,464,105.17999999999999,4
7706,7707,516,14.37,1
7707,7708,516,13.97,1
7708,7709,516,15.76,1
7709,7710,516,20.54,1
7710,7711,65,87.66999999999999,5
7711,7712,516,56.7,1
7712,7713,44,1805.8500000000001,14
7713,7714,176,87.18,3
7714,7715,188,62.959999999999994,2
7715,7716,516,73.65,1
7716,7717,516,19.99,1
7717,7718,516,11.77,1
7718,7719,516,42.28,1
7719,7720,97,56.260000000000005,2
7720,7721,205,466.59000000000003,11
7721,7722,516,19.54,1
7722,7723,313,76.99,5
7723,7724,516,19.99,1
7724,7725,471,97.10999999999999,3
7725,7726,251,234.12,2
7726,7727,516,13.97,1
7727,7728,32,214.17,9
7728,7729,127,127.15,3
7729,7730,425,447.7,6
7730,7731,74,60.34,3
7731,7732,110,179.15,5
7732,7733,516,14.37,1
7733,7734,9,470.83000000000004,10
7734,7735,503,53.98,1
7735,7736,516,17.7,1
7736,7737,516,13.77,1
7737,7738,480,120.26,2
7738,7739,516,8.97,1
7739,7740,122,248.13000000000002,5
7740,7741,253,127.02000000000001,5
7741,7742,516,12.49,1
7742,7743,78,81.33,3
7743,7744,116,27.689999999999998,2
7744,7745,516,6.79,1
7745,7746,516,0.0,1
7746,7747,516,12.97,1
7747,7748,516,18.99,1
7748,7749,516,74.48,1
7749,7750,516,58.5,1
7750,7751,424,40.22,2
7751,7752,21,153.57,3
7752,7753,282,119.91999999999999,2
7753,7754,337,56.28,2
7754,7755,489,7.99,1
7755,7756,516,14.79,1
7756,7757,477,76.22999999999999,2
7757,7758,173,203.63,11
7758,7759,516,15.36,1
7759,7760,516,27.13,1
7760,7761,507,74.61,1
7761,7762,232,114.66999999999999,4
7762,7763,516,51.48,1
7763,7764,516,44.98,1
7764,7765,400,101.05,3
7765,7766,516,30.32,1
7766,7767,516,26.99,1
7767,7768,419,91.85000000000001,4
7768,7769,516,41.5,1
7769,7770,30,107.06,2
7770,7771,516,19.99,1
7771,7772,123,65.5,3
7772,7773,516,57.98,1
7773,7774,516,40.33,1
7774,7775,262,84.88,2
7775,7776,516,19.99,1
7776,7777,446,52.870000000000005,2
7777,7778,516,18.99,1
7778,7779,334,185.31,3
7779,7780,516,11.77,1
7780,7781,516,305.48,1
7781,7782,117,119.11000000000001,5
7782,7783,516,33.4,1
7783,7784,516,30.32,1
7784,7785,368,252.64999999999998,7
7785,7786,99,292.05,9
7786,7787,516,24.99,1
7787,7788,401,19.75,2
7788,7789,516,12.77,1
7789,7790,516,22.99,1
7790,7791,18,443.62000000000006,20
7791,7792,292,556.0699999999999,8
7792,7793,516,11.77,1
7793,7794,508,17.77,2
7794,7795,56,68.56,3
7795,7796,516,25.99,1
7796,7797,221,89.32000000000001,3
7797,7798,98,215.90000000000003,5
7798,7799,516,14.96,1
7799,7800,516,5.98,1
7800,7801,13,1105.74,15
7801,7802,516,12.49,1
7802,7803,516,19.97,1
7803,7804,106,220.79000000000002,2
7804,7805,516,12.49,1
7805,7806,140,63.099999999999994,2
7806,7807,516,27.99,1
7807,7808,511,39.51,1
7808,7809,516,76.25,1
7809,7810,516,23.54,1
7810,7811,124,55.93,4
7811,7812,516,22.99,1
7812,7813,516,29.31,1
7813,7814,489,5.99,1
7814,7815,516,19.99,1
7815,7816,403,120.03999999999999,2
7816,7817,76,255.62,5
7817,7818,516,9.99,1
7818,7819,516,15.36,1
7819,7820,516,29.33,1
7820,7821,419,44.900000000000006,4
7821,7822,230,104.03999999999999,7
7822,7823,495,36.95,2
7823,7824,55,26.34,2
7824,7825,118,218.47000000000003,5
7825,7826,91,88.74,3
7826,7827,441,16.78,2
7827,7828,134,126.0,2
7828,7829,516,33.74,1
7829,7830,516,40.73,1
7830,7831,469,32.97,1
7831,7832,516,13.97,1
7832,7833,510,201.8,2
7833,7834,49,207.0,6
7834,7835,516,14.96,1
7835,7836,516,66.84,1
7836,7837,475,114.72999999999999,2
7837,7838,178,71.61,5
7838,7839,516,29.33,1
7839,7840,85,138.36,6
7840,7841,516,16.3,1
7841,7842,516,59.52,1
7842,7843,36,180.97,4
7843,7844,516,21.99,1
7844,7845,516,81.79,1
7845,7846,516,30.0,1
7846,7847,516,19.98,1
7847,7848,447,56.25,3
7848,7849,516,11.77,1
7849,7850,30,240.38,7
7850,7851,35,127.88999999999999,5
7851,7852,15,92.39999999999999,6
7852,7853,339,157.95999999999998,5
7853,7854,83,575.4300000000001,13
7854,7855,516,70.46,1
7855,7856,53,650.49,5
7856,7857,483,31.8,2
7857,7858,516,13.97,1
7858,7859,516,11.77,1
7859,7860,516,15.76,1
7860,7861,436,62.3,2
7861,7862,507,32.7,1
7862,7863,516,27.94,1
7863,7864,516,13.97,1
7864,7865,1,162.03,4
7865,7866,515,96.99,1
7866,7867,516,11.77,1
7867,7868,160,130.78,5
7868,7869,0,65.94,3
7869,7870,516,86.56,1
7870,7871,18,343.34,7
7871,7872,516,13.97,1
7872,7873,516,45.08,1
7873,7874,191,65.24,3
7874,7875,516,9.77,1
7875,7876,225,26.25,2
7876,7877,445,82.61000000000001,3
7877,7878,516,30.32,1
7878,7879,516,19.99,1
7879,7880,426,76.03999999999999,3
7880,7881,516,39.98,1
7881,7882,516,14.96,1
7882,7883,481,26.77,1
7883,7884,516,24.54,1
7884,7885,261,21.259999999999998,2
7885,7886,501,31.32,2
7886,7887,335,117.96,3
7887,7888,516,14.37,1
7888,7889,466,19.28,2
7889,7890,516,22.74,1
7890,7891,440,59.86,2
7891,7892,21,113.46000000000001,7
7892,7893,516,15.36,1
7893,7894,516,17.9,1
7894,7895,354,28.34,2
7895,7896,516,61.3,1
7896,7897,511,0.0,1
7897,7898,512,23.36,1
7898,7899,74,111.66,5
7899,7900,516,29.37,1
7900,7901,238,895.4200000000001,13
7901,7902,516,55.2,1
7902,7903,516,11.77,1
7903,7904,516,19.75,1
7904,7905,516,14.37,1
7905,7906,95,451.7,3
7906,7907,473,37.51,2
7907,7908,15,181.66000000000003,3
7908,7909,516,20.99,1
7909,7910,516,14.37,1
7910,7911,509,47.510000000000005,2
7911,7912,515,16.55,1
7912,7913,474,59.06,2
7913,7914,516,29.16,1
7914,7915,371,223.72,2
7915,7916,516,15.36,1
7916,7917,125,99.80999999999999,4
7917,7918,435,35.31,2
7918,7919,437,41.74,2
7919,7920,420,113.36999999999999,4
7920,7921,516,9.99,1
7921,7922,516,13.97,1
7922,7923,236,104.15,3
7923,7924,491,28.33,2
7924,7925,510,30.31,2
7925,7926,516,14.99,1
7926,7927,23,51.38,3
7927,7928,516,47.93,1
7928,7929,516,47.1,1
7929,7930,223,66.9,3
7930,7931,17,6497.179999999999,53
7931,7932,516,39.53,1
7932,7933,516,12.97,1
7933,7934,510,35.77,1
7934,7935,61,841.9100000000001,24
7935,7936,516,23.99,1
7936,7937,516,54.98,1
7937,7938,156,94.86,3
7938,7939,516,40.13,1
7939,7940,516,26.99,1
7940,7941,516,26.14,1
7941,7942,516,14.37,1
7942,7943,516,9.98,1
7943,7944,8,68.69,5
7944,7945,516,14.96,1
7945,7946,516,10.77,1
7946,7947,516,19.7,1
7947,7948,516,16.0,1
7948,7949,516,19.77,1
7949,7950,516,11.77,1
7950,7951,70,35.34,2
7951,7952,516,12.97,1
7952,7953,48,20.87,2
7953,7954,516,14.37,1
7954,7955,82,427.49000000000007,13
7955,7956,65,379.47,7
7956,7957,516,12.49,1
7957,7958,358,33.519999999999996,2
7958,7959,516,30.8,1
7959,7960,516,19.99,1
7960,7961,199,199.55,3
7961,7962,380,77.2,2
7962,7963,120,69.16999999999999,4
7963,7964,483,74.22,2
7964,7965,516,14.37,1
7965,7966,102,176.82,2
7966,7967,155,70.25,5
7967,7968,12,59.61,3
7968,7969,9,413.23999999999995,11
7969,7970,516,24.77,1
7970,7971,347,158.95000000000002,9
7971,7972,255,76.85000000000001,3
7972,7973,7,323.83000000000004,6
7973,7974,396,98.55,4
7974,7975,516,14.37,1
7975,7976,516,9.98,1
7976,7977,451,42.730000000000004,3
7977,7978,516,14.39,1
7978,7979,516,17.9,1
7979,7980,31,71.94,6
7980,7981,516,28.93,1
7981,7982,516,21.97,1
7982,7983,5,6960.08,125
7983,7984,510,27.34,2
7984,7985,133,63.019999999999996,3
7985,7986,327,207.53000000000006,14
7986,7987,516,54.43,1
7987,7988,516,19.99,1
7988,7989,516,51.27,1
7989,7990,336,92.25,2
7990,7991,60,1121.91,13
7991,7992,286,43.48,2
7992,7993,516,21.77,1
7993,7994,73,35.830000000000005,3
7994,7995,43,188.71000000000004,10
7995,7996,513,85.58,1
7996,7997,515,60.64,1
7997,7998,516,60.73,1
7998,7999,516,75.7,1
7999,8000,132,61.28,2
8000,8001,516,23.54,1
8001,8002,516,28.7,1
8002,8003,311,204.27999999999997,5
8003,8004,357,148.32999999999998,2
8004,8005,122,278.1,14
8005,8006,406,54.35,2
8006,8007,516,10.99,1
8007,8008,205,736.77,8
8008,8009,10,514.4,19
8009,8010,56,66.41,5
8010,8011,116,168.28,6
8011,8012,515,14.96,1
8012,8013,62,90.71999999999998,4
8013,8014,446,75.3,2
8014,8015,515,13.97,1
8015,8016,515,13.97,1
8016,8017,41,420.17,16
8017,8018,515,20.99,1
8018,8019,515,14.96,1
8019,8020,507,15.36,1
8020,8021,132,145.12,7
8021,8022,0,389.44,3
8022,8023,515,29.73,1
8023,8024,515,26.73,1
8024,8025,515,26.33,1
8025,8026,202,68.39,2
8026,8027,212,517.39,13
8027,8028,515,13.98,1
8028,8029,41,98.07000000000001,5
8029,8030,372,23.950000000000003,2
8030,8031,515,11.97,1
8031,8032,166,383.34000000000003,10
8032,8033,234,37.45,2
8033,8034,515,41.1,1
8034,8035,4,1708.91,48
8035,8036,94,51.480000000000004,2
8036,8037,18,623.3,4
8037,8038,402,288.28999999999996,4
8038,8039,515,88.7,1
8039,8040,515,100.56,1
8040,8041,22,57.46,3
8041,8042,515,29.99,1
8042,8043,515,76.21,1
8043,8044,511,162.43,2
8044,8045,515,23.54,1
8045,8046,485,140.05,2
8046,8047,477,12.49,1
8047,8048,515,13.97,1
8048,8049,89,243.09000000000003,7
8049,8050,515,29.74,1
8050,8051,14,162.83999999999997,5
8051,8052,505,14.37,1
8052,8053,125,133.81,7
8053,8054,72,171.03,8
8054,8055,408,42.69,2
8055,8056,64,184.14999999999998,2
8056,8057,160,240.19999999999996,7
8057,8058,514,16.99,1
8058,8059,515,46.51,1
8059,8060,515,45.28,1
8060,8061,515,37.51,1
8061,8062,515,11.77,1
8062,8063,43,53.739999999999995,3
8063,8064,515,19.99,1
8064,8065,515,13.97,1
8065,8066,234,139.38,3
8066,8067,1,196.07,6
8067,8068,514,41.89,2
8068,8069,515,20.99,1
8069,8070,515,59.84,1
8070,8071,505,10.97,1
8071,8072,515,47.97,1
8072,8073,418,45.67,3
8073,8074,515,10.77,1
8074,8075,354,62.69,2
8075,8076,515,8.97,1
8076,8077,194,71.2,5
8077,8078,102,327.93,2
8078,8079,515,47.97,1
8079,8080,515,11.77,1
8080,8081,505,39.75,1
8081,8082,515,13.77,1
8082,8083,314,74.65,2
8083,8084,515,21.37,1
8084,8085,515,9.98,1
8085,8086,515,24.98,1
8086,8087,515,15.9,1
8087,8088,515,5.99,1
8088,8089,169,96.18,4
8089,8090,503,23.950000000000003,2
8090,8091,119,295.85999999999996,16
8091,8092,4,31.560000000000002,3
8092,8093,430,114.8,2
8093,8094,515,12.97,1
8094,8095,202,305.01,8
8095,8096,515,28.34,1
8096,8097,267,36.47,2
8097,8098,515,12.49,1
8098,8099,479,151.88,3
8099,8100,515,9.77,1
8100,8101,19,185.40000000000003,4
8101,8102,515,17.99,1
8102,8103,515,42.9,1
8103,8104,515,14.37,1
8104,8105,99,313.88,3
8105,8106,498,42.29,2
8106,8107,211,146.69,5
8107,8108,197,173.08,5
8108,8109,515,37.91,1
